,title,qualities,offer,offer_price,actual_price,image_link,link
112,"Fastrack Revoltt XR1 1.38"" Round HD Display, SingleSync...","Black Strap, Free Size",67% off,"₹1,299","₹3,995",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/u/j/k/-original-imagx8ncm5ra8nmg.jpeg?q=70,https://www.flipkart.com/fastrack-revoltt-xr1-1-38-round-hd-display-singlesync-bt-calling-advanced-chipset-smartwatch/p/itm470880e507472?pid=SMWGWT49S3NG6A7T&lid=LSTSMWGWT49S3NG6A7TFGTLMR&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_3_113&otracker=browse&fm=organic&iid=85d4d75c-be63-4ca4-aab4-a6aadfe3ce05.SMWGWT49S3NG6A7T.SEARCH&ppt=None&ppn=None&ssid=ggn4bnoiwg0000001710182597658
113,Noise Vision 2 Buzz with 1.7'' AMOLED Always On Display...,"Grey Strap, Regular",78% off,"₹1,699","₹7,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/z/g/-original-imaghypjqnkzqtck.jpeg?q=70,https://www.flipkart.com/noise-vision-2-buzz-1-7-amoled-always-display-100-sports-mode-ip68-rated-smartwatch/p/itm7796320e1999f?pid=SMWGFGNVHSFYH9GT&lid=LSTSMWGFGNVHSFYH9GTO1ABO4&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_3_114&otracker=browse&fm=organic&iid=85d4d75c-be63-4ca4-aab4-a6aadfe3ce05.SMWGFGNVHSFYH9GT.SEARCH&ppt=None&ppn=None&ssid=ggn4bnoiwg0000001710182597658
114,"Noise Caliber Go 1.69"" Display with 30 Sports Modes, Wo...","Rose Pink Strap, Regular",70% off,"₹1,199","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/k/g/k/-original-imaghqqutzzeszhm.jpeg?q=70,https://www.flipkart.com/noise-caliber-go-1-69-display-30-sports-modes-women-s-edition-150-watch-faces-smartwatch/p/itme0135f9b78ab9?pid=SMWGEGFHJZPQUKPS&lid=LSTSMWGEGFHJZPQUKPSWVVVZX&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_3_115&otracker=browse&fm=organic&iid=85d4d75c-be63-4ca4-aab4-a6aadfe3ce05.SMWGEGFHJZPQUKPS.SEARCH&ppt=None&ppn=None&ssid=ggn4bnoiwg0000001710182597658
115,"Noise Impact 2"" HD Display with Bluetooth Calling, Meta...","Black Strap, Regular",81% off,"₹1,299","₹6,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/d/v/-original-imagxp8tgdzhbzx3.jpeg?q=70,https://www.flipkart.com/noise-impact-2-hd-display-bluetooth-calling-metallic-build-functional-crown-smartwatch/p/itm9f1ad6a7d1f6c?pid=SMWGP6K4Q6JN3GBT&lid=LSTSMWGP6K4Q6JN3GBTUQCGSE&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_3_116&otracker=browse&fm=organic&iid=85d4d75c-be63-4ca4-aab4-a6aadfe3ce05.SMWGP6K4Q6JN3GBT.SEARCH&ppt=None&ppn=None&ssid=ggn4bnoiwg0000001710182597658
116,"alt Hunk, 1.96"", BT Calling, 200 Watchfaces,120 Sports ...","Pink Strap, Free Size",92% off,₹999,"₹12,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/6/w/-original-imagrgynyyyeehn2.jpeg?q=70,https://www.flipkart.com/alt-hunk-1-96-bt-calling-200-watchfaces-120-sports-modes-500-nits-rugged-metal-smartwatch/p/itm8dca253b67c4d?pid=SMWGZMRQGWT3G5HT&lid=LSTSMWGZMRQGWT3G5HTQZEQZ2&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_3_117&otracker=browse&fm=organic&iid=en_KSGHNM-yct-gedrydwtwCajCv_UqXpWlu7dd_sRysqZqyvwYssg_CEh8Up3YW5Zk-l5bKgnh9mNlb5_LOC1a8a8iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=ggn4bnoiwg0000001710182597658
117,GENTLEMOB Gen9 smartwatch 1.96HD BT Caling 4G Network X...,"NA Strap, Free",62% off,"₹1,890","₹4,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/b/k/v/40-9gen-android-ios-gentlemob-yes-original-imagvafqb2qm3cr4.jpeg?q=70,https://www.flipkart.com/gentlemob-gen9-smartwatch-1-96hd-bt-caling-4g-network-x9-pro-ultra-gen8/p/itma52d2279f2511?pid=SMWGVAFQHXENFVDV&lid=LSTSMWGVAFQHXENFVDVRAMNIF&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_3_118&otracker=browse&fm=organic&iid=en_KSGHNM-yct-gedrydwtwCajCv_UqXpWlu7dd_sRysqbPS6skwhe1bBNNyRskiv94wwEgSnaa9tq3AfU_7zIHTg%3D%3D&ppt=None&ppn=None&ssid=ggn4bnoiwg0000001710182597658
118,Noise Loop 1.85'' Display with Advanced Bluetooth Calli...,"Pink Strap, Regular",80% off,"₹1,399","₹6,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/e/u/-original-imagkjtjkxk2kapw.jpeg?q=70,https://www.flipkart.com/noise-loop-1-85-display-advanced-bluetooth-calling-550-nits-brightness-smartwatch/p/itmb6dbf50ba4c98?pid=SMWGG6GFC9WUNEJK&lid=LSTSMWGG6GFC9WUNEJKCGRH5E&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_3_119&otracker=browse&fm=organic&iid=85d4d75c-be63-4ca4-aab4-a6aadfe3ce05.SMWGG6GFC9WUNEJK.SEARCH&ppt=None&ppn=None&ssid=ggn4bnoiwg0000001710182597658
119,"Noise Fit Buzz with 1.32inch HD Round Screen, Bluetooth...","Black Strap, Regular",85% off,"₹1,299","₹8,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/6/q/n/-original-imagkaf56rhcspsu.jpeg?q=70,https://www.flipkart.com/noise-fit-buzz-1-32inch-hd-round-screen-bluetooth-calling-spo2-smartwatch/p/itm712bd8239ec63?pid=SMWGD32FYSARBF7Q&lid=LSTSMWGD32FYSARBF7QCVBWSW&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_3_120&otracker=browse&fm=organic&iid=85d4d75c-be63-4ca4-aab4-a6aadfe3ce05.SMWGD32FYSARBF7Q.SEARCH&ppt=None&ppn=None&ssid=ggn4bnoiwg0000001710182597658
120,"Boult Crown 1.95'' Screen, BT Calling, Working Crown, Z...","Orange Strap, Free Size",71% off,"₹1,299","₹4,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/b/r/-original-imagyu79b87hvwme.jpeg?q=70,https://www.flipkart.com/boult-crown-1-95-screen-bt-calling-working-crown-zinc-alloy-frame-900-nits-spo2-smartwatch/p/itme4d41a7681606?pid=SMWGPHT4WMGGHGGC&lid=LSTSMWGPHT4WMGGHGGC7NH1PB&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_121&otracker=browse&fm=organic&iid=en_s1cstkt029VOfhwOAzZop6mJEsShmURC9bEdTuiCpxRUYqV7Ivd4e05MLxXt0ddIXTioYe-FbSmWt0g3lLi-xg%3D%3D&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
121,Fire-Boltt Ninja Calling Pro Plus 1.83 inch Display Sma...,"Silver Strap, Free Size",88% off,"₹1,149","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/7/p/b/-original-imagxp8u4gd3pyyz.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-calling-pro-plus-1-83-inch-display-smartwatch-bluetooth-calling-ai-voice/p/itm867974696b635?pid=SMWGGZ74PKPHE8WZ&lid=LSTSMWGGZ74PKPHE8WZISP9RR&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_122&otracker=browse&fm=organic&iid=en_s1cstkt029VOfhwOAzZop6mJEsShmURC9bEdTuiCpxQeZZqxC5ZicHsC8ew4cM2AFtQCzt-ydpW67iWJ91vOzw%3D%3D&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
122,boAt Lunar Connect with ENx Technology for BT Calling &...,"Active Black Strap, Free Size",85% off,"₹1,199","₹7,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/o/w/-original-imagxp8u8eqan6qh.jpeg?q=70,https://www.flipkart.com/boat-lunar-connect-enx-technology-bt-calling-1-28-hd-round-display-smartwatch/p/itm0f5e78a2cbe68?pid=SMWGMGY5JVHVSKEK&lid=LSTSMWGMGY5JVHVSKEKU5OXWU&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_123&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGMGY5JVHVSKEK.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
123,"Noise Icon 3 1.91"" Display with Bluetooth Calling, Meta...","Metallic Black Strap, Regular",85% off,"₹1,199","₹7,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/5/b/-original-imagxp8uezjuygyb.jpeg?q=70,https://www.flipkart.com/noise-icon-3-1-91-display-bluetooth-calling-metallic-finish-voice-assistant-smartwatch/p/itm43e10b5f337ba?pid=SMWGKGRSGCZEGYHR&lid=LSTSMWGKGRSGCZEGYHRY7ZUXU&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_124&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGKGRSGCZEGYHR.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
124,"Fire-Boltt Rise Luxe Stainless Steel Luxury, 1.85"" Disp...","Gold Strap, Free Size",88% off,"₹1,699","₹14,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/i/y/i/-original-imagxm5ak2yq5a5e.jpeg?q=70,https://www.flipkart.com/fire-boltt-rise-luxe-stainless-steel-luxury-1-85-display-games-120-sports-smartwatch/p/itmd25f5a5110d01?pid=SMWGT3H8DQEZMGJ4&lid=LSTSMWGT3H8DQEZMGJ4PNCBGE&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_125&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGT3H8DQEZMGJ4.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
125,"Fire-Boltt Talk 1.28""Bluetooth Calling with SpO2, Metal...","Grey Strap, 46",88% off,"₹1,199","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/u/q/-original-imagxp8uqz5bzkhh.jpeg?q=70,https://www.flipkart.com/fire-boltt-talk-1-28-bluetooth-calling-spo2-metal-body-luxury-design-smartwatch/p/itmdbaf195afa396?pid=SMWG2ZX6VFGYZU7S&lid=LSTSMWG2ZX6VFGYZU7SCOIWK4&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_126&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWG2ZX6VFGYZU7S.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
126,"Fire-Boltt Hurricane 1.3"" Curved Glass Display with 360...","Black Strap, Free Size",87% off,"₹1,149","₹8,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/x/b/-original-imagxp9ncr6y7hfd.jpeg?q=70,https://www.flipkart.com/fire-boltt-hurricane-1-3-curved-glass-display-360-health-training-100-sports-modes-smartwatch/p/itm64b4fe6864a92?pid=SMWGD53JGHQMYZFF&lid=LSTSMWGD53JGHQMYZFFAT40XM&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_127&otracker=browse&fm=organic&iid=en_s1cstkt029VOfhwOAzZop6mJEsShmURC9bEdTuiCpxSkZm-PHCKKfjgFEe2FzOF4aa4G38O9j7Qdu4Hfnv90Dg%3D%3D&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
127,"Boult Crown 1.95'' Screen, BT Calling, Working Crown, Z...","Black Strap, Free Size",71% off,"₹1,299","₹4,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/p/h/-original-imagy3zzrax6fuze.jpeg?q=70,https://www.flipkart.com/boult-crown-1-95-screen-bt-calling-working-crown-zinc-alloy-frame-900-nits-spo2-smartwatch/p/itm2adec3fa608bc?pid=SMWGPHT4EHHJEZZM&lid=LSTSMWGPHT4EHHJEZZMZFCOPY&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_128&otracker=browse&fm=organic&iid=en_s1cstkt029VOfhwOAzZop6mJEsShmURC9bEdTuiCpxTLxL_d2oxR1Y_a4DuI0xvxCikxdq4So8R87Ua7tgJLAA%3D%3D&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
128,"Noise Caliber Go 1.69"" HD Display with 30 Sports Modes,...","Black Strap, Regular",70% off,"₹1,199","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/t/k/j/-original-imagxp8tc3ynae3c.jpeg?q=70,https://www.flipkart.com/noise-caliber-go-1-69-hd-display-30-sports-modes-150-watch-faces-smartwatch/p/itm7298779459a75?pid=SMWGEGFHATYUCTNE&lid=LSTSMWGEGFHATYUCTNERZETNJ&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_129&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGEGFHATYUCTNE.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
129,Noise Colorfit Icon 2 1.8'' Display with Bluetooth Call...,"Green Strap, Regular",81% off,"₹1,099","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/t/z/c/-original-imagxp8tdxnqg2ze.jpeg?q=70,https://www.flipkart.com/noise-colorfit-icon-2-1-8-display-bluetooth-calling-ai-voice-assistant-smartwatch/p/itm6832a8732a227?pid=SMWGRFRYRKTTDZVJ&lid=LSTSMWGRFRYRKTTDZVJR8A8QU&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_130&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGRFRYRKTTDZVJ.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
130,"WTG i8 Pink 1.54"" HD Display Bluetooth Calling, Notific...","Pink Strap, Regular & office Wear",77% off,₹799,"₹3,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/a/y/39-i8-pink-new-theme-002-android-ios-wtg-yes-original-imagxpbsgpamppsu.jpeg?q=70,https://www.flipkart.com/wtg-i8-pink-1-54-hd-display-bluetooth-calling-notifications-voice-assist-smartwatch/p/itm74389af50ed20?pid=SMWGXPBSKR59UYDG&lid=LSTSMWGXPBSKR59UYDGP6JMO5&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_131&otracker=browse&fm=organic&iid=en_s1cstkt029VOfhwOAzZop6mJEsShmURC9bEdTuiCpxSdNWmQpxD9gmt7ItUmtD8MbcZCszum10Bmx8L7rJ9SSQ%3D%3D&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
131,"Boult CrownX 2.0"" HD Screen, BT Calling, Working Crown,...","Silver Strap, Free Size",62% off,"₹1,499","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/s/u/f/-original-imagxfysua9xzzh3.jpeg?q=70,https://www.flipkart.com/boult-crownx-2-0-hd-screen-bt-calling-working-crown-1000nits-metallic-frame-spo2-smartwatch/p/itm3d0b5178890f1?pid=SMWGVZA4E5FRFVWG&lid=LSTSMWGVZA4E5FRFVWGGB0NQ4&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_132&otracker=browse&fm=organic&iid=en_s1cstkt029VOfhwOAzZop6mJEsShmURC9bEdTuiCpxQlRHJxuRmzF7Ls4e8FvK-MLe2KIFAXi_sEuqPGv7orwQ%3D%3D&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
132,Noise Evolve 4 Metal Edition with 1.46 inch AMOLED Disp...,"Active Black Strap, Regular",68% off,"₹2,799","₹8,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/5/s/4/-original-imagvgdfkqvfzgtj.jpeg?q=70,https://www.flipkart.com/noise-evolve-4-metal-1-46-inch-amoled-display-bluetooth-calling-smartwatch/p/itma6d12c2a0f039?pid=SMWGTR2HCXAFKENV&lid=LSTSMWGTR2HCXAFKENVRHITAE&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_133&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGTR2HCXAFKENV.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
133,"Fire-Boltt Blizzard 1.28"" Luxury watch with BT Calling,...","Active Black Strap, Free Size",90% off,"₹1,999","₹19,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/1/c/b/-original-imagq68fgj8yub4h.jpeg?q=70,https://www.flipkart.com/fire-boltt-blizzard-1-28-luxury-watch-bt-calling-stainless-steel-body-health-suite-smartwatch/p/itm1f9c74ee85c57?pid=SMWGZQXG9DCNXAED&lid=LSTSMWGZQXG9DCNXAEDYSF6NB&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_134&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGZQXG9DCNXAED.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
134,"boAt Wave Fury with 1.83'' HD Display, Bluetooth Callin...","Black Strap, Free Size",82% off,"₹1,199","₹6,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/8/r/-original-imagy97z4qgjheyn.jpeg?q=70,https://www.flipkart.com/boat-wave-fury-1-83-hd-display-bluetooth-calling-functional-crown-smartwatch/p/itmfcd0146bcda30?pid=SMWGQHN4MWU6ZJGN&lid=LSTSMWGQHN4MWU6ZJGNRJO52S&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_135&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGQHN4MWU6ZJGN.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
135,Fastrack Revoltt FS1|1.83 Display|BT Calling|Fastcharge...,"Rose Gold Strap, Free Size",72% off,"₹1,099","₹3,995",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/9/h/i/-original-imagvsjyghazgjzy.jpeg?q=70,https://www.flipkart.com/fastrack-revoltt-fs1-1-83-display-bt-calling-fastcharge-110-sports-mode-200-watchfaces-smartwatch/p/itm28ea1b6eaea8f?pid=SMWGVSCYSGHXJYYN&lid=LSTSMWGVSCYSGHXJYYNCXBYOC&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_136&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGVSCYSGHXJYYN.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
136,"Ambrane Wise Glaze with 1.78"" Amoled display, BT Callin...","Grey Strap, Regular",78% off,"₹1,299","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/u/u/-original-imagkpn3ryyxuwh2.jpeg?q=70,https://www.flipkart.com/ambrane-wise-glaze-1-78-amoled-display-bt-calling-spo2-heart-rate-monitor-smartwatch/p/itmf56611b0e055e?pid=SMWGK3DY4Q7JF2YS&lid=LSTSMWGK3DY4Q7JF2YSII7HDE&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_137&otracker=browse&fm=organic&iid=en_s1cstkt029VOfhwOAzZop6mJEsShmURC9bEdTuiCpxS1LjIviT3-AEBN7sAR3BLRpEoHcNjaXcOQhJRcMCpFYQ%3D%3D&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
137,Fire-Boltt Hulk 1.78 inch Amoled Bluetooth Calling with...,"Black Strap, 1.78",91% off,"₹1,599","₹17,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/o/m/-original-imagxp8vgh8xvg2w.jpeg?q=70,https://www.flipkart.com/fire-boltt-hulk-1-78-inch-amoled-bluetooth-calling-120-sports-modes-smartwatch/p/itm17633d2c8c127?pid=SMWGGZR5SKFUPZBA&lid=LSTSMWGGZR5SKFUPZBAXKDHNM&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_138&otracker=browse&fm=organic&iid=en_s1cstkt029VOfhwOAzZop6mJEsShmURC9bEdTuiCpxRzXhz4dyU7u_2CWgdb4HwP0Mh3cEJubgOUnLrnjUwgew%3D%3D&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
138,"Fastrack Revoltt FS1 Pro|World's First,1.96"" Super AMOL...","Green Strap, Free Size",73% off,"₹2,099","₹7,995",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/c/g/-original-imagxp8uhjvzcrfj.jpeg?q=70,https://www.flipkart.com/fastrack-revoltt-fs1-pro-world-s-first-1-96-super-amoled-highest-resolution-bt-calling-smartwatch/p/itm868a2831ed59a?pid=SMWGZ835YHABS9WU&lid=LSTSMWGZ835YHABS9WU1DFCAJ&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_139&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGZ835YHABS9WU.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
139,Fire-Boltt Ninja Calling Pro Plus 1.83 inch Display Sma...,"Pink Strap, Free Size",88% off,"₹1,149","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/d/k/-original-imagxp8uamprhecy.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-calling-pro-plus-1-83-inch-display-smartwatch-bluetooth-calling-ai-voice/p/itm40cdb95cf283b?pid=SMWGGZ74YP5VGYEN&lid=LSTSMWGGZ74YP5VGYENMZOMUJ&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_140&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGGZ74YP5VGYEN.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
140,Fire-Boltt Ninja Talk 1.39'' Round Bluetooth Calling Sm...,"Black Strap, 1.39",89% off,"₹1,299","₹11,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/6/8/-original-imagxp8vgdpkhkgx.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-talk-1-39-round-bluetooth-calling-smartwatch-metal-body-120-sports-modes/p/itm7eedef2f3e96f?pid=SMWGNYZKTDZZZGWS&lid=LSTSMWGNYZKTDZZZGWSFWF7AJ&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_141&otracker=browse&fm=organic&iid=en_s1cstkt029VOfhwOAzZop6mJEsShmURC9bEdTuiCpxQcM76DSlHeTI_FxxKh4VddMMldsvZD2ecyyql5gj3NOA%3D%3D&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
141,GENTLEMOB Android/iPhone smartwatch 1.43HD BT Caling 4G...,"NA Strap, Free",62% off,"₹1,890","₹4,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/f/p/40-g9g-android-ios-gentlemob-yes-original-imagvbydfdvyqux8.jpeg?q=70,https://www.flipkart.com/gentlemob-android-iphone-smartwatch-1-43hd-bt-caling-4g-network-x9-pro-ultra-s8/p/itmf20d323725c46?pid=SMWGVBYDVYXQX5VR&lid=LSTSMWGVBYDVYXQX5VRFABO3H&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_142&otracker=browse&fm=organic&iid=en_s1cstkt029VOfhwOAzZop6mJEsShmURC9bEdTuiCpxRQc-zDAyDk4SeQrIsXyofqlUhXzf3nPqZbRXBjNJhq8w%3D%3D&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
142,"Fire-Boltt Talk 1.39""Bluetooth Calling with SpO2, Metal...","Metal Black Strap, 46",84% off,"₹1,599","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/x/1/g/-original-imagsamebh3vtkwq.jpeg?q=70,https://www.flipkart.com/fire-boltt-talk-1-39-bluetooth-calling-spo2-metal-body-luxury-design-smartwatch/p/itm7d80108b70fb4?pid=SMWGRNNGX87RGUBH&lid=LSTSMWGRNNGX87RGUBHJ4JJUR&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_143&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGRNNGX87RGUBH.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
143,"Fire-Boltt Wonder 1.8"" Bluetooth Calling Smart Watch wi...","Blue Strap, Free Size",90% off,"₹1,199","₹11,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/7/6/o/-original-imagkfm8dd8rsgrj.jpeg?q=70,https://www.flipkart.com/fire-boltt-wonder-1-8-bluetooth-calling-smart-watch-ai-voice-assistant-calculator-smartwatch/p/itm67915efdf2abb?pid=SMWGFKRFXYUGYWZF&lid=LSTSMWGFKRFXYUGYWZFRCEYWY&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_144&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGFKRFXYUGYWZF.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
144,"beatXP Evoke Neo 1.43'' Supe AMOLED Display, 800 Nits w...","Electric Black Strap, Free Size",84% off,"₹1,099","₹6,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/9/r/36-32-evoke-neo-android-ios-beatxp-yes-original-imagtg3shaspexfb.jpeg?q=70,https://www.flipkart.com/beatxp-evoke-neo-1-43-supe-amoled-display-800-nits-bt-calling-health-tracking-smartwatch/p/itmf0734b7d694ab?pid=SMWGT2VMZGG6DHVM&lid=LSTSMWGT2VMZGG6DHVMTW5GW6&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_145&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGT2VMZGG6DHVM.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
145,Fire-Boltt Ninja Pro Max Plus 1.83 Smartwatch,"Green Strap, Free Size",86% off,"₹1,099","₹7,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/k/m/-original-imagg7k9q8uzps7x.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-pro-max-plus-1-83-smartwatch/p/itmfd2ae1d545c3d?pid=SMWGG5GFXNQGHGAZ&lid=LSTSMWGG5GFXNQGHGAZUQQGAR&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_4_146&otracker=browse&fm=organic&iid=36d1d82c-e002-46d4-9d03-e3ec5b1063e9.SMWGG5GFXNQGHGAZ.SEARCH&ppt=None&ppn=None&ssid=hvk4uby6zk0000001710182599612
